,id,recipeName,cook_time_minutes,prep_time_minutes,total_time_minutes,num_servings,tag_list,ingredient_list,cleanedIngredientList
0,8582.0,Mini Gingerbread Cheesecake Bites,,,30.0,24.0,"['bakery_goods', 'under_1_hour', '5_ingredients_or_less', 'christmas', 'desserts', 'winter', 'casual_party', 'indulgent_sweets', 'under_30_minutes', 'under_45_minutes']","['nonstick cooking spray', 'pre-made gingerbread cookie dough', 'softened cream cheese', 'sour cream', 'vanilla extract', 'powdered sugar', 'whipped cream', 'holiday sprinkles']","['nonstick cooking spray', 'pre-made gingerbread cookie dough', 'softened cream cheese', 'sour cream', 'vanilla extract', 'powdered sugar', 'whipped cream', 'holiday sprinkles']"
1,8579.0,Cranberry Sage Butter,,,55.0,3.0,"['easy', '5_ingredients_or_less', 'under_1_hour', 'christmas', 'big_batch', 'vegetarian']","['unsalted butter', 'chunky cranberry sauce', 'fresh sage leaves', 'kosher salt']","['unsalted butter', 'chunky cranberry sauce', 'fresh sage leaves', 'kosher salt']"
2,8580.0,Rosemary Shortbread With Pink Peppercorn Glaze,35.0,5.0,130.0,18.0,"['desserts', 'bakery_goods', 'bake', 'christmas', 'winter', 'casual_party', 'indulgent_sweets']","['nonstick cooking spray', 'all-purpose flour', 'granulated sugar', 'finely chopped fresh rosemary', 'kosher salt', 'orange zest', 'unsalted butter']","['nonstick cooking spray', 'all-purpose flour', 'granulated sugar', 'finely chopped fresh rosemary', 'kosher salt', 'orange zest', 'unsalted butter']"
3,8575.0,Chipotle Apricot Cream Cheese Bites,0.0,15.0,15.0,14.0,"['under_15_minutes', 'easy', 'appetizers', 'snacks', 'vegetarian', 'thanksgiving', 'christmas', 'casual_party', 'happy_hour', 'under_30_minutes', 'under_45_minutes', 'under_1_hour']","['round butter crackers', 'cream cheese', 'pecan pieces', 'apricot jam', 'chipotle peppers in adobo', 'fresh rosemary']","['round butter crackers', 'cream cheese', 'pecan pieces', 'apricot jam', 'chipotle peppers in adobo', 'fresh rosemary']"
4,8570.0,Classic Fruit Cake,180.0,30.0,210.0,6.0,"['bakery_goods', 'desserts', 'oven', 'bake', 'measuring_spoons', 'dry_measuring_cups', 'winter', 'christmas', 'mixing_bowl', 'contains_alcohol', 'special_occasion', 'indulgent_sweets', 'homemade_holiday']","['neutral oil', 'all-purpose flour', 'baking powder', 'baking soda', 'kosher salt', 'ground cinnamon', 'ground nutmeg', 'ground mace', 'ground cloves', 'unsalted butter', 'brown sugar', 'large egg', 'molasses', 'orange', 'orange', 'lemon', 'lemon', 'brandy', 'diced candied fruit', 'coarsely chopped walnuts', 'coarsely chopped pecans', 'chopped dates', 'dried currant', 'golden raisin']","['neutral oil', 'all-purpose flour', 'baking powder', 'baking soda', 'kosher salt', 'ground cinnamon', 'ground nutmeg', 'ground mace', 'ground cloves', 'unsalted butter', 'brown sugar', 'large egg', 'molasses', 'orange', 'orange', 'lemon', 'lemon', 'brandy', 'diced candied fruit', 'coarsely chopped walnuts', 'coarsely chopped pecans', 'chopped dates', 'dried currant', 'golden raisin']"
5,8558.0,Mini Garlic Pretzel Cheese Balls,3.0,1800.0,63.0,38.0,"['snacks', 'casual_party', 'vegetarian', 'appetizers', 'christmas', 'special_occasion']","['unsalted butter', 'scallions', 'large garlic', 'cream cheese', 'shredded white cheddar', 'cayenne', 'worcestershire sauce', 'kosher salt', 'freshly ground black pepper', 'Snyder’s of Hanover® Pretzel Snaps', 'Chopped fresh parsley', 'pomegranate seeds']","['unsalted butter', 'scallions', 'large garlic', 'cream cheese', 'shredded white cheddar', 'cayenne', 'worcestershire sauce', 'kosher salt', 'freshly ground black pepper', 'snyder’s of hanover® pretzel snaps', 'chopped fresh parsley', 'pomegranate seeds']"
6,8559.0,Pretzel Peppermint Truffle Pops,10.0,20.0,110.0,9.0,"['desserts', 'indulgent_sweets', 'special_occasion', 'christmas', 'no_bake_desserts']","['good-quality dark chocolate,', 'heavy cream', 'vanilla extract', 'Snyder’s of Hanover® Pretzel Rounds', 'Snyder’s of Hanover® Pretzel Sticks', 'peppermint candy']","['good-quality dark chocolate,', 'heavy cream', 'vanilla extract', 'snyder’s of hanover® pretzel rounds', 'snyder’s of hanover® pretzel sticks', 'peppermint candy']"
7,8559.0,Pretzel Peppermint Truffle Pops,10.0,20.0,110.0,9.0,"['desserts', 'indulgent_sweets', 'special_occasion', 'christmas', 'no_bake_desserts']","['good-quality dark chocolate,', 'heavy cream', 'vanilla extract', 'Snyder’s of Hanover® Pretzel Rounds', 'Snyder’s of Hanover® Pretzel Sticks', 'peppermint candy']","['good-quality dark chocolate,', 'heavy cream', 'vanilla extract', 'snyder’s of hanover® pretzel rounds', 'snyder’s of hanover® pretzel sticks', 'peppermint candy']"
8,8527.0,Brie And Walnut Bites,10.0,10.0,20.0,24.0,"['under_30_minutes', 'christmas', 'appetizers', 'under_45_minutes', 'under_1_hour', 'vegetarian']","['salted butter', 'phyllo dough', 'brie cheese', 'Fisher® Walnut Halves and Pieces', 'asian pear', 'honey', 'fresh thyme leaves', 'pomegranate seeds']","['salted butter', 'phyllo dough', 'brie cheese', 'fisher® walnut halves and pieces', 'asian pear', 'honey', 'fresh thyme leaves', 'pomegranate seeds']"
9,8528.0,Creamy Pecan-Stuffed Mushrooms,15.0,10.0,25.0,4.0,"['appetizers', 'under_30_minutes', 'christmas', 'under_45_minutes', 'under_1_hour', 'vegetarian', 'thanksgiving', 'bake', 'oven', 'casual_party', 'special_occasion']","['cremini mushrooms', 'olive oil', 'kosher salt', 'unsalted butter', 'small garlic clove', 'Fisher® Chopped Pecans', 'onion powder', 'freshly ground black pepper', 'soy sauce', 'cream cheese', 'finely grated parmesan cheese', 'fresh thyme leaves', 'panko bread crumbs']","['cremini mushrooms', 'olive oil', 'kosher salt', 'unsalted butter', 'small garlic', 'fisher® chopped pecans', 'onion powder', 'freshly ground black pepper', 'soy sauce', 'cream cheese', 'finely grated parmesan cheese', 'fresh thyme leaves', 'panko bread crumbs']"
10,8552.0,Holiday Hash Brown Waffles,,,,8.0,"['breakfast', 'special_occasion', 'fall', 'american', 'thanksgiving', 'christmas', 'brunch', 'winter', 'comfort_food']","['nonstick cooking spray', 'Ore-Ida™ Shredded Hash Brown Potatoes', 'large egg', 'all-purpose flour', 'kosher salt', 'baking soda', 'unsalted butter', 'shredded sharp white cheddar cheese', 'breakfast sausage', 'fresh chives']","['nonstick cooking spray', 'ore-ida™ shredded hash brown potatoes', 'large egg', 'all-purpose flour', 'kosher salt', 'baking soda', 'unsalted butter', 'shredded sharp white cheddar cheese', 'breakfast sausage', 'fresh chives']"
11,8551.0,Gingerbread Linzer Cookies,,,,15.0,"['desserts', 'special_occasion', 'oven', 'bakery_goods', 'christmas', 'bake', 'winter']","['unsalted butter', 'dark brown sugar', 'molasses', 'large egg yolk', 'McCormick® vanilla extract', 'all-purpose flour', 'kosher salt', 'baking soda', 'McCormick® Ground Cinnamon', 'McCormick® ground ginger', 'McCormick® Ground Nutmeg', 'McCormick® Ground Cloves', 'McCormick® ground allspice', 'powdered sugar']","['unsalted butter', 'dark brown sugar', 'molasses', 'large egg yolk', 'mccormick® vanilla extract', 'all-purpose flour', 'kosher salt', 'baking soda', 'mccormick® ground cinnamon', 'mccormick® ground ginger', 'mccormick® ground nutmeg', 'mccormick® ground cloves', 'mccormick® ground allspice', 'powdered sugar']"
12,8545.0,Ricotta And Cranberry Pretzel Snaps Stackers,15.0,10.0,,12.0,"['appetizers', 'fall', 'bbq', 'casual_party', 'under_30_minutes', 'snacks', 'thanksgiving', 'christmas', 'american', 'stove_top', 'winter', 'under_45_minutes', 'under_1_hour', 'vegetarian']","['fresh cranberries', 'orange juice', 'sugar', 'orange peel', 'whole cinnamon stick']","['fresh cranberries', 'orange juice', 'sugar', 'orange peel', 'whole cinnamon stick']"
13,8543.0,Chef Joe Sasto's Candy Cane-Striped Pasta,,,,4.0,"['dinner', 'italian', 'christmas', 'valentines_day', 'stove_top', 'winter', 'vegetarian']","['flour', 'large egg', 'large egg yolk', 'kosher salt', 'freeze-dried beet powder']","['flour', 'large egg', 'large egg yolk', 'kosher salt', 'freeze-dried beet powder']"
14,8538.0,M&M’S® Chocolate Peppermint Cookies,,,,16.0,"['desserts', 'oven', 'indulgent_sweets', 'whisk', 'mixing_bowl', 'bakery_goods', 'winter', 'christmas']","['all-purpose flour', 'unsweetened cocoa powder', 'baking soda', 'baking powder', 'kosher salt', 'unsalted butter', 'granulated sugar', 'light brown sugar', 'large egg', 'vanilla extract', 'peppermint extract', 'semisweet chocolate chips', 'Milk Chocolate M&M’s®', 'crushed peppermint candies']","['all-purpose flour', 'unsweetened cocoa powder', 'baking soda', 'baking powder', 'kosher salt', 'unsalted butter', 'granulated sugar', 'light brown sugar', 'large egg', 'vanilla extract', 'peppermint extract', 'semisweet chocolate chips', 'milk chocolate m&m’s®', 'crushed peppermint candies']"
15,8467.0,Peppermint Bark Blondies,,,,6.0,"['desserts', 'fall', 'special_occasion', 'oven', 'indulgent_sweets', 'bakery_goods', 'christmas', 'winter']","['nonstick cooking spray', 'unsalted butter', 'granulated sugar', 'light brown sugar', 'McCormick® vanilla extract', 'McCormick® Peppermint Extract', 'large egg', 'all-purpose flour', 'kosher salt', 'white chocolate chips']","['nonstick cooking spray', 'unsalted butter', 'granulated sugar', 'light brown sugar', 'mccormick® vanilla extract', 'mccormick® peppermint extract', 'large egg', 'all-purpose flour', 'kosher salt', 'white chocolate chips']"
16,8029.0,Red Velvet Shortbread Cookies,20.0,40.0,90.0,24.0,"['hand_mixer', 'big_batch', 'mixing_bowl', 'oven', 'microwave', 'kid_friendly', 'indulgent_sweets', 'dry_measuring_cups', 'comfort_food', 'baking_pan', 'bake', 'bakery_goods', 'desserts', 'winter', 'tasty_holiday_festive_favorites', 'cooling_rack', 'plastic_wrap', 'offset_spatula', 'christmas', 'rolling_pin', 'special_occasion', 'low_calorie', 'low_fat']","['unsalted butter', 'all purpose flour', 'red velvet cake mix', 'water']","['unsalted butter', 'all purpose flour', 'red velvet cake mix', 'water']"
17,8026.0,Pavlova Christmas Tree,130.0,60.0,840.0,12.0,"['hand_mixer', 'liquid_measuring_cup', 'mixing_bowl', 'baking_pan', 'spatula', 'measuring_spoons', 'oven', 'dry_measuring_cups', 'desserts', 'plastic_wrap', 'whisk', 'bake', 'christmas', 'special_occasion', 'sauce_pan', 'parchment_paper', 'stove_top', 'cooling_rack']","['large egg white', 'cream of tartar', 'kosher salt', 'granulated sugar', 'semi-sweet chocolate chips']","['large egg white', 'cream of tartar', 'kosher salt', 'granulated sugar', 'semi-sweet chocolate chips']"
18,8027.0,Gingerbread Cinnamon Rolls,30.0,300.0,360.0,8.0,"['liquid_measuring_cup', 'dry_measuring_cups', 'measuring_spoons', 'bake', 'plastic_wrap', 'mixing_bowl', 'indulgent_sweets', 'whisk', 'desserts', 'bakery_goods', 'christmas', 'hand_mixer', 'cake_pan', 'chefs_knife', 'rolling_pin', 'oven']","['all purpose flour', 'whole wheat flour', 'granulated sugar', 'instant yeast', 'kosher salt', 'ground ginger', 'large egg', 'unsalted butter', 'whole milk', 'molasses']","['all purpose flour', 'whole wheat flour', 'granulated sugar', 'instant yeast', 'kosher salt', 'ground ginger', 'large egg', 'unsalted butter', 'whole milk', 'molasses']"
19,8017.0,S’mores Hot Cocoa Bombs,,,,6.0,"['freezer', 'microwave', 'indulgent_sweets', 'easy', 'liquid_measuring_cup', 'baking_pan', 'desserts', 'special_occasion', 'christmas', 'low_calorie']","['dark chocolate chip', 'hot cocoa mix', 'whole Honey Maid Graham Crackers', 'mini marshmallows', 'milk']","['dark chocolate chip', 'hot cocoa mix', 'whole honey maid graham crackers', 'mini marshmallows', 'milk']"
20,8012.0,Smashed Roasted Potatoes,65.0,20.0,85.0,6.0,"['measuring_spoons', 'food_processor', 'wooden_spoon', 'dry_measuring_cups', 'bake', 'stove_top', 'cutting_board', 'sauce_pan', 'liquid_measuring_cup', 'mixing_bowl', 'christmas', 'oven', 'sides', 'baking_pan', 'special_occasion', 'spatula', 'low_sugar', 'vegetarian']","['fingerling potato', 'kosher salt', 'baking soda', 'unsalted butter', 'olive oil', 'fresh rosemary', 'fresh thyme', 'garlic', 'freshly ground black pepper']","['fingerling potato', 'kosher salt', 'baking soda', 'unsalted butter', 'olive oil', 'fresh rosemary', 'fresh thyme', 'garlic', 'freshly ground black pepper']"
21,3014.0,Mini Pot Pies,,,,12.0,"['comfort_food', 'cupcake_pan', 'dry_measuring_cups', 'big_batch', 'oven_mitts', 'measuring_spoons', 'liquid_measuring_cup', 'appetizers', 'special_occasion', 'thanksgiving', 'brunch', 'bake', 'fall', 'winter', 'stove_top', 'american', 'kid_friendly', 'sauce_pan', 'chefs_knife', 'cutting_board', 'pyrex', 'wooden_spoon', 'mixing_bowl', 'low_sugar']","['olive oil', 'boneless, skinless chicken breast', 'butter', 'onion', 'carrot', 'flour', 'milk', 'chicken broth', 'frozen peas', 'salt', 'pepper', 'puff pastry', 'egg']","['olive oil', 'boneless, skinless chicken breast', 'butter', 'onion', 'carrot', 'flour', 'milk', 'chicken broth', 'frozen peas', 'salt', 'pepper', 'puff pastry', 'egg']"
22,3014.0,Mini Pot Pies,,,,12.0,"['comfort_food', 'cupcake_pan', 'dry_measuring_cups', 'big_batch', 'oven_mitts', 'measuring_spoons', 'liquid_measuring_cup', 'appetizers', 'special_occasion', 'thanksgiving', 'brunch', 'bake', 'fall', 'winter', 'stove_top', 'american', 'kid_friendly', 'sauce_pan', 'chefs_knife', 'cutting_board', 'pyrex', 'wooden_spoon', 'mixing_bowl', 'low_sugar']","['olive oil', 'boneless, skinless chicken breast', 'butter', 'onion', 'carrot', 'flour', 'milk', 'chicken broth', 'frozen peas', 'salt', 'pepper', 'puff pastry', 'egg']","['olive oil', 'boneless, skinless chicken breast', 'butter', 'onion', 'carrot', 'flour', 'milk', 'chicken broth', 'frozen peas', 'salt', 'pepper', 'puff pastry', 'egg']"
23,7987.0,Betty’s Haystacks,0.0,5.0,90.0,24.0,"['baking_pan', 'dry_measuring_cups', 'christmas', 'parchment_paper', 'liquid_measuring_cup', 'wax_paper', 'bakery_goods', 'comfort_food', 'microwave', 'special_occasion', 'no_bake_desserts', 'measuring_spoons', 'desserts', 'whisk', 'mixing_bowl', 'winter', 'indulgent_sweets', 'low_carb', 'low_calorie']","['butterscotch chips', 'creamy peanut butter', 'coconut oil', 'vanilla extract', 'dried chow mein noodles', 'peanuts', 'thin pretzel sticks']","['butterscotch chips', 'creamy peanut butter', 'coconut oil', 'vanilla extract', 'dried chow mein noodles', 'peanuts', 'thin pretzel sticks']"
24,8007.0,Eggnog Cream Pie,30.0,175.0,205.0,6.0,"['oven', 'food_processor', 'hand_mixer', 'mixing_bowl', 'pie_dish', 'dry_measuring_cups', 'measuring_spoons', 'spatula', 'liquid_measuring_cup', 'sauce_pan', 'plastic_wrap', 'bakery_goods', 'whisk', 'stove_top', 'indulgent_sweets', 'christmas', 'fall', 'desserts', 'comfort_food', 'special_occasion', 'bake', 'winter']","['nonstick cooking spray', 'gingersnap cookies', 'pecan pieces', 'sugar', 'McCormick® ground ginger', 'McCormick® nutmeg', 'kosher salt', 'unsalted butter']","['nonstick cooking spray', 'gingersnap cookies', 'pecan pieces', 'sugar', 'mccormick® ground ginger', 'mccormick® nutmeg', 'kosher salt', 'unsalted butter']"
25,8009.0,Chocolate Peppermint Whoopie Pies,12.0,5.0,30.0,10.0,"['ice_cream_scoop', 'liquid_measuring_cup', 'dry_measuring_cups', 'mixing_bowl', 'zipper_storage_bags', 'whisk', 'desserts', 'bakery_goods', 'oven', 'sieve', 'christmas', 'baking_pan', 'comfort_food', 'special_occasion', 'american', 'parchment_paper', 'hand_mixer', 'spatula', 'bake', 'indulgent_sweets', 'measuring_spoons', 'winter', 'under_30_minutes', 'under_45_minutes', 'under_1_hour']","['all purpose flour', 'cocoa powder', 'baking powder', 'baking soda', 'kosher salt', 'espresso powder', 'unsalted butter', 'light brown sugar', 'granulated sugar', 'large egg', 'peppermint extract', 'whole milk']","['all purpose flour', 'cocoa powder', 'baking powder', 'baking soda', 'kosher salt', 'espresso powder', 'unsalted butter', 'light brown sugar', 'granulated sugar', 'large egg', 'peppermint extract', 'whole milk']"
26,8009.0,Chocolate Peppermint Whoopie Pies,12.0,5.0,30.0,10.0,"['ice_cream_scoop', 'liquid_measuring_cup', 'dry_measuring_cups', 'mixing_bowl', 'zipper_storage_bags', 'whisk', 'desserts', 'bakery_goods', 'oven', 'sieve', 'christmas', 'baking_pan', 'comfort_food', 'special_occasion', 'american', 'parchment_paper', 'hand_mixer', 'spatula', 'bake', 'indulgent_sweets', 'measuring_spoons', 'winter', 'under_30_minutes', 'under_45_minutes', 'under_1_hour']","['all purpose flour', 'cocoa powder', 'baking powder', 'baking soda', 'kosher salt', 'espresso powder', 'unsalted butter', 'light brown sugar', 'granulated sugar', 'large egg', 'peppermint extract', 'whole milk']","['all purpose flour', 'cocoa powder', 'baking powder', 'baking soda', 'kosher salt', 'espresso powder', 'unsalted butter', 'light brown sugar', 'granulated sugar', 'large egg', 'peppermint extract', 'whole milk']"
27,2999.0,Poached Eggs,,,,1.0,"['vegetarian', 'healthy', 'low_carb', 'easy', '5_ingredients_or_less', 'under_30_minutes', 'one_pot_or_pan', 'mixing_bowl', 'breakfast', 'brunch', 'pyrex', 'sauce_pan', 'paper_napkins', 'measuring_spoons', 'one_top_app_eggs', 'dairy_free']","['egg', 'kosher salt']","['egg', 'kosher salt']"
28,8003.0,Melomakarona,105.0,10.0,835.0,24.0,"['liquid_measuring_cup', 'whisk', 'measuring_spoons', 'spatula', 'dry_measuring_cups', 'mixing_bowl', 'baking_pan', 'sauce_pan', 'ice_cream_scoop', 'greek', 'bake', 'big_batch', 'desserts', 'indulgent_sweets', 'christmas', 'bakery_goods', 'parchment_paper', 'special_occasion', 'stove_top', 'oven', 'low_calorie', 'dairy_free']","['granulated sugar', 'kosher salt', 'lemon juice', 'honey', 'whole clove', 'cinnamon stick', 'cold water']","['granulated sugar', 'kosher salt', 'lemon juice', 'honey', 'whole', 'cinnamon stick', 'cold water']"
29,7984.0,Candy Cane Sugar Cookies,,,,18.0,"['whisk', 'measuring_spoons', 'plastic_wrap', 'cooling_rack', 'dry_measuring_cups', 'hand_mixer', 'baking_pan', 'mixing_bowl', 'parchment_paper', 'oven', 'bakery_goods', 'desserts', 'bake', 'christmas', 'low_calorie']","['all purpose flour', 'baking powder', 'baking soda', 'kosher salt', 'unsalted butter', 'granulated sugar', 'light brown sugar', 'large egg', 'vanilla extract', 'peppermint extract', 'red food coloring']","['all purpose flour', 'baking powder', 'baking soda', 'kosher salt', 'unsalted butter', 'granulated sugar', 'light brown sugar', 'large egg', 'vanilla extract', 'peppermint extract', 'red food coloring']"
30,7985.0,Alfajores For My Bestie,10.0,35.0,95.0,12.0,"['plastic_wrap', 'dry_measuring_cups', 'oven', 'bakery_goods', 'mixing_bowl', 'food_processor', 'bake', 'christmas', 'desserts', 'rolling_pin', 'baking_pan', 'parchment_paper', 'measuring_spoons', 'low_calorie']","['all purpose flour', 'potato starch', 'powdered sugar', 'baking powder', 'kosher salt', 'unsalted butter', 'large egg yolk', 'lemon zest', 'vanilla extract', 'dulce de leche', 'finely ground coconut']","['all purpose flour', 'potato starch', 'powdered sugar', 'baking powder', 'kosher salt', 'unsalted butter', 'large egg yolk', 'lemon zest', 'vanilla extract', 'dulce de leche', 'finely ground coconut']"
31,7959.0,Little Debbie-Inspired Christmas Tree Cakes,10.0,15.0,100.0,8.0,"['mixing_bowl', 'baking_pan', 'offset_spatula', 'pyrex', 'hand_mixer', 'microwave', 'stove_top', 'oven', 'wax_paper', 'whisk', 'cutting_board', 'liquid_measuring_cup', 'chefs_knife', 'desserts', 'christmas', 'one_pot_or_pan', 'ice_cream_scoop', 'bake', 'special_occasion']","['nonstick cooking spray', 'unsalted butter', 'granulated sugar', 'baking powder', 'kosher salt', 'vanilla extract', 'almond extract', 'large egg yolk', 'all purpose flour', 'milk', 'spiced rum']","['nonstick cooking spray', 'unsalted butter', 'granulated sugar', 'baking powder', 'kosher salt', 'vanilla extract', 'almond extract', 'large egg yolk', 'all purpose flour', 'milk', 'spiced rum']"
32,7966.0,Show-Stopping Chocolate Babka Wreath By Chef Shimi,45.0,75.0,160.0,6.0,"['oven', 'dry_measuring_cups', 'comfort_food', 'oven_mitts', 'mixing_bowl', 'rolling_pin', 'measuring_spoons', 'liquid_measuring_cup', 'parchment_paper', 'christmas', 'spatula', 'special_occasion', 'thanksgiving', 'bake', 'desserts', 'high_fiber']","['all purpose flour', 'active dry yeast', 'granulated sugar', 'kosher salt', 'water', 'vanilla extract', 'large egg', 'vegetable oil', 'vegetable oil spray']","['all purpose flour', 'active dry yeast', 'granulated sugar', 'kosher salt', 'water', 'vanilla extract', 'large egg', 'vegetable oil', 'vegetable oil spray']"
33,7947.0,Tasty 101: Beef Wellington,40.0,200.0,300.0,6.0,"['oven', 'liquid_measuring_cup', 'mixing_bowl', 'food_processor', 'cutting_board', 'measuring_spoons', 'chefs_knife', 'stove_top', 'dinner', 'spatula', 'oven_mitts', 'bake', 'thanksgiving', 'rolling_pin', 'christmas', 'special_occasion', 'low_sugar']","['mixed mushroom', 'beef tenderloin', 'kosher salt', 'freshly ground black pepper', 'vegetable oil', 'mustard', 'unsalted butter', 'shallot', 'garlic', 'cognac', 'prosciutto', 'all purpose flour', 'puff pastry', 'large egg']","['mixed mushroom', 'beef tenderloin', 'kosher salt', 'freshly ground black pepper', 'vegetable oil', 'mustard', 'unsalted butter', 'shallot', 'garlic', 'cognac', 'prosciutto', 'all purpose flour', 'puff pastry', 'large egg']"
34,7914.0,Honey Baked Ham By Alvin,,,,8.0,"['mccormick_seasoned_pro', 'christmas', 'dinner', 'fall', 'winter', 'baking_pan', 'oven_mitts', 'chefs_knife', 'cutting_board', 'dairy_free']","['pre-cooked/smoked boneless ham', 'McCormick® black pepper', 'kosher salt', 'ground nutmeg', 'orange', 'whole clove', 'orange juice', 'garlic']","['pre-cooked/smoked boneless ham', 'mccormick® black pepper', 'kosher salt', 'ground nutmeg', 'orange', 'whole', 'orange juice', 'garlic']"
35,7915.0,Gingerbread Cheesecake Cookie Cups By Jasmine,,,,12.0,"['mccormick_seasoned_pro', 'christmas', 'bake', 'winter', 'fall', 'desserts', 'cupcake_pan', 'oven_mitts', 'whisk', 'mixing_bowl', 'indulgent_sweets', 'bakery_goods', 'oven']","['unsalted butter', 'light brown sugar', 'large egg', 'molasses', 'vanilla extract', 'all purpose flour', 'McCormick® ground ginger', 'McCormick® Ground Nutmeg', 'McCormick® Ground Cinnamon', 'McCormick® Ground Cloves', 'kosher salt', 'baking soda', 'nonstick cooking spray']","['unsalted butter', 'light brown sugar', 'large egg', 'molasses', 'vanilla extract', 'all purpose flour', 'mccormick® ground ginger', 'mccormick® ground nutmeg', 'mccormick® ground cinnamon', 'mccormick® ground cloves', 'kosher salt', 'baking soda', 'nonstick cooking spray']"
36,7025.0,Meat-Free Christmas Tree,,,,4.0,"['winter', 'breakfast', 'lunch', 'christmas', 'bake', 'special_occasion', 'comfort_food', 'baking_pan', 'parchment_paper', 'spatula', 'oven']","['ready-made puff pastry', 'vegan butter', 'leek', 'garlic', 'fresh sage', 'dried cranberries', 'dairy-free cream cheese', 'vegan chorizo', 'oat milk', 'poppy seeds']","['ready-made puff pastry', 'vegan butter', 'leek', 'garlic', 'fresh sage', 'dried cranberries', 'dairy-free cream cheese', 'vegan chorizo', 'oat milk', 'poppy seeds']"
37,7033.0,Gingerbread Crème Brûlée,60.0,15.0,345.0,6.0,"['oven', 'stove_top', 'indulgent_sweets', 'mixing_bowl', 'whisk', 'baking_pan', 'oven_mitts', 'desserts', 'special_occasion', 'christmas']","['heavy cream', 'whole cinnamon sticks', 'ground cloves', 'ground allspice', 'freshly ground black pepper', 'freshly grated nutmeg', 'ground ginger', 'large egg yolk', 'granulated sugar', 'light brown sugar', 'molasses', 'boiling water', 'powdered sugar']","['heavy cream', 'whole cinnamon sticks', 'ground cloves', 'ground allspice', 'freshly ground black pepper', 'freshly grated nutmeg', 'ground ginger', 'large egg yolk', 'granulated sugar', 'light brown sugar', 'molasses', 'boiling water', 'powdered sugar']"
38,7024.0,Santa Shirley As Made By Leo Kelly,2.0,0.0,2.0,1.0,"['easy', 'dry_measuring_cups', 'ice_cube_tray', 'christmas', 'drinks', 'low_calorie', 'under_30_minutes', 'under_15_minutes', 'under_45_minutes', 'under_1_hour']","['ice cube', 'ginger ale', 'grenadine', 'fresh lime juice']","['ice cube', 'ginger ale', 'grenadine', 'fresh lime juice']"
39,7026.0,Cornucopia Cheeseball,70.0,15.0,90.0,10.0,"['wooden_spoon', 'sauce_pan', 'mixing_bowl', 'christmas', 'special_occasion', 'appetizers', 'freezer', 'fusion', 'low_carb', 'low_sugar', 'vegetarian', 'keto']","['unsalted butter', 'vegetable oil', 'medium yellow onion', 'kosher salt', 'cream cheese', 'sharp cheddar cheese', 'pecan pieces', 'fresh chives', 'worcestershire sauce', 'apple cider vinegar', 'garlic powder', 'freshly ground black pepper', 'nonstick cooking spray', 'almond', 'Crudités', 'White Cheddar and Chive Crackers']","['unsalted butter', 'vegetable oil', 'medium yellow onion', 'kosher salt', 'cream cheese', 'sharp cheddar cheese', 'pecan pieces', 'fresh chives', 'worcestershire sauce', 'apple cider vinegar', 'garlic powder', 'freshly ground black pepper', 'nonstick cooking spray', 'almond', 'crudités', 'white cheddar and chive crackers']"
40,8550.0,Cowboy Butter Garlic Bread,,,13.0,6.0,"['under_1_hour', 'under_45_minutes', 'appetizers', '5_ingredients_or_less', 'sides', 'oven', 'under_30_minutes', 'comfort_food', 'american', 'italian', 'low_sugar', 'under_15_minutes', 'vegetarian']","['unsalted butter', 'dijon mustard', 'paprika', 'cayenne pepper', 'red pepper flakes', 'kosher salt', 'freshly ground black pepper', 'lemon', 'lemon', 'chopped fresh chives', 'fresh thyme leaves', 'Chopped fresh parsley', 'garlic', 'baguette', 'parmesan cheese']","['unsalted butter', 'dijon mustard', 'paprika', 'cayenne pepper', 'red pepper flakes', 'kosher salt', 'freshly ground black pepper', 'lemon', 'lemon', 'chopped fresh chives', 'fresh thyme leaves', 'chopped fresh parsley', 'garlic', 'baguette', 'parmesan cheese']"
41,8261.0,Doug’s Clams Linguine,15.0,15.0,30.0,4.0,"['stove_top', 'italian', 'under_30_minutes', 'one_pot_or_pan', 'summer', 'dinner', 'under_45_minutes', 'under_1_hour', 'pescatarian', 'vegetarian']","['extra virgin olive oil', 'medium yellow onion', 'kosher salt', 'dried Italian seasoning', 'red pepper flakes', 'garlic', 'clams', 'dry white wine', 'fresh italian parsley', 'salted butter', 'dried linguine', 'olive oil', 'crusty bread', 'lemon wedges']","['extra virgin olive oil', 'medium yellow onion', 'kosher salt', 'dried italian seasoning', 'red pepper flakes', 'garlic', 'clams', 'dry white wine', 'fresh italian parsley', 'salted butter', 'dried linguine', 'olive oil', 'crusty bread', 'lemon wedges']"
42,8543.0,Chef Joe Sasto's Candy Cane-Striped Pasta,,,,4.0,"['dinner', 'italian', 'christmas', 'valentines_day', 'stove_top', 'winter', 'vegetarian']","['flour', 'large egg', 'large egg yolk', 'kosher salt', 'freeze-dried beet powder']","['flour', 'large egg', 'large egg yolk', 'kosher salt', 'freeze-dried beet powder']"
